schema_name,table_name,column_id,column_name,data_type,max_length,precision,scale,is_nullable,default_definition,is_primary_key,foreign_key_name,referenced_schema,referenced_table,referenced_column
dbo,Atterberg,9,SPECIMEN_REFERENCE,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN,dbo,SPECIMEN,SPECIMEN_REFERENCE
dbo,Atterberg,9,SPECIMEN_REFERENCE,nvarchar,40,0,0,0,NULL,0,FK_Atterberg_SPECIMEN_SAMPLEID,dbo,SPECIMEN,SPECIMEN_REFERENCE
dbo,Atterberg,10,LiquidLimit,float,8,53,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,11,PlasticLimit,float,8,53,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,12,PlasticityIndex,float,8,53,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,13,NonPlastic,bit,1,1,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,14,PercPass425,float,8,53,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,15,PrepMethod,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,16,PercStabaliser,float,8,53,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,17,TypeStabaliser,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,18,Method,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,19,Laboratory,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,20,AccreditingBody,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,21,Status,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,22,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,25,Description,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,26,Preparation,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Atterberg,27,SAMPLE_ID,nvarchar,72,0,0,0,NULL,0,FK_Atterberg_SPECIMEN_SAMPLEID,dbo,SPECIMEN,SAMPLE_ID
dbo,Atterberg,28,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Backfill,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Backfill,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_Backfill_POINT,dbo,POINT,CLNT_ID
dbo,Backfill,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Backfill_POINT,dbo,POINT,PROJ_ID
dbo,Backfill,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Backfill_POINT,dbo,POINT,POINT_ID
dbo,Backfill,5,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Backfill,6,BASE,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Backfill,7,Legend,nvarchar,40,0,0,1,NULL,0,FK_Backfill_GPHX_Backfill,dbo,GPHX_Backfill,Value
dbo,Backfill,8,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Backfill,9,Description,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Backfill,10,Date,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Backfill,11,Bags,decimal,5,3,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Backfill,12,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Casing,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Casing,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Casing_Point,dbo,POINT,CLNT_ID
dbo,Casing,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Casing_Point,dbo,POINT,PROJ_ID
dbo,Casing,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Casing_Point,dbo,POINT,POINT_ID
dbo,Casing,5,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Casing,6,Diameter,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Casing,7,Type,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Casing,8,Remarks,nvarchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Casing,9,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Clients,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Clients,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_Clients__clnt,dbo,_clnt,CLNT_ID
dbo,Clients,3,CLIENT_ID,nvarchar,200,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Clients,4,Logo,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Clients,5,Address,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Clients,6,Phone,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Clients,7,Fax,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Clients,8,Website,nvarchar,100,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Clients,10,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Clients,11,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CLUSTER,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,CLUSTER,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_CLUSTER_PROJECT,dbo,PROJECT,CLNT_ID
dbo,CLUSTER,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_CLUSTER_PROJECT,dbo,PROJECT,PROJ_ID
dbo,CLUSTER,4,CLUSTER_ID,varchar,20,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CLUSTER,5,Description,nvarchar,510,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CLUSTER,6,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CLUSTER,7,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Construction,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Construction_Diameter,dbo,Diameter,CLNT_ID
dbo,Construction,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Construction_Contractors,dbo,Contractors,CLNT_ID
dbo,Construction,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Construction_Point,dbo,POINT,CLNT_ID
dbo,Construction,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Construction_Point,dbo,POINT,PROJ_ID
dbo,Construction,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Construction_Point,dbo,POINT,POINT_ID
dbo,Construction,5,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,6,BASE,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,7,TYPE,varchar,20,0,0,0,NULL,0,FK_Construction_LUT_HoleType,dbo,LUT_HoleType,VALUE
dbo,Construction,9,Crew,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,10,Machine,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,11,Shoring,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,12,Stability,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,13,Length,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,14,Width,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,15,DrillBit,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,16,DrillBitCondition,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,17,BarrelType,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,18,BarrelLength,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,19,LoggedBy,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,20,LoggedDate,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,21,Method,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,22,Contractor,varchar,20,0,0,1,NULL,0,FK_Construction_Contractors,dbo,Contractors,ContractorID
dbo,Construction,23,Weather,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,24,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,25,StartDate,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,26,EndDate,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Construction,28,Diameter,int,4,10,0,1,NULL,0,FK_Construction_Diameter,dbo,Diameter,VALUE
dbo,Construction,29,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Consumables,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Consumables,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_Consumables_SiteRecords,dbo,SiteRecords,CLNT_ID
dbo,Consumables,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Consumables_SiteRecords,dbo,SiteRecords,PROJ_ID
dbo,Consumables,4,DATE,datetime,8,23,3,0,NULL,0,FK_Consumables_SiteRecords,dbo,SiteRecords,DATE
dbo,Consumables,5,RIG,nvarchar,40,0,0,0,NULL,0,FK_Consumables_SiteRecords,dbo,SiteRecords,RIG
dbo,Consumables,6,ITEM,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Consumables,7,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Consumables,8,Quantity,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Contractors,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_Contractors__clnt,dbo,_clnt,CLNT_ID
dbo,Contractors,3,ContractorID,varchar,20,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,4,Phone,nvarchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,5,Fax,nvarchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,6,Address,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,7,Website,nvarchar,100,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,8,Contacts,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,9,Email,nvarchar,200,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,10,Type,nvarchar,40,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,11,Name,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,12,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Contractors,13,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,Core,2,CLNT_ID,nvarchar,40,0,0,0,('Default'),0,FK_Core_POINT,dbo,POINT,CLNT_ID
dbo,Core,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_Core_POINT,dbo,POINT,PROJ_ID
dbo,Core,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_Core_POINT,dbo,POINT,POINT_ID
dbo,Core,5,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,6,BASE,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,7,TCR,tinyint,1,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,8,SCR,tinyint,1,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,9,RQD,tinyint,1,3,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,10,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,11,Diameter,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,12,DrillTime,datetime,8,23,3,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,13,Drivability,int,4,10,0,1,NULL,0,FK_Core_LUT_CoreDrivability,dbo,LUT_CoreDrivability,VALUE
dbo,Core,15,Thickness,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,21,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,22,TCRCalc,decimal,9,19,9,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,23,TCRLength,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,24,SCRLength,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,Core,25,RQDLength,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Cones,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,CPT_Cones,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Cones__clnt,dbo,_clnt,CLNT_ID
dbo,CPT_Cones,3,VALUE,nvarchar,40,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Cones,4,Certificate,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Cones,5,ConeAreaRatio,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Cones,6,ConeType,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Cones,7,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Cones,11,File,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Cones,12,File_NAME,varchar,255,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Cones,13,File_DATA,varbinary,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,CPT_Data,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Data_CPT_Setup,dbo,CPT_Setup,CLNT_ID
dbo,CPT_Data,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Data_CPT_Setup,dbo,CPT_Setup,PROJ_ID
dbo,CPT_Data,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Data_CPT_Setup,dbo,CPT_Setup,POINT_ID
dbo,CPT_Data,5,ITEM,nvarchar,40,0,0,0,NULL,0,FK_CPT_Data_CPT_Setup,dbo,CPT_Setup,ITEM
dbo,CPT_Data,6,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,7,qc,decimal,5,8,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,8,fs,decimal,9,13,9,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,9,u2,decimal,5,8,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,10,Fr,decimal,5,6,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,11,u1,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,12,u3,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,13,Temperature,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,14,PH,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,15,Slope1,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,16,Slope2,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,17,Redox,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,18,MagFluxTotal,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,19,MagFluxX,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,20,MagFluxY,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,21,MagFluxZ,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,22,SoilMoisture,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,23,NaturalGamma,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,24,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,25,qt,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,26,ft,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,27,qe,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,28,BulkDensity,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,29,TotalVerticalStress,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,30,EffectiveVerticalStress,decimal,5,4,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,31,qn,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,32,ExcessPorePressure,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,33,Bq,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,34,InsituPorePressure,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,35,NormQt,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,36,NormFr,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,37,Other,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,38,TimeStamp,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,39,Conductivity,decimal,5,8,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,40,TotalForce,decimal,5,8,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,41,qcClean,decimal,5,8,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,42,fsClean,decimal,9,13,9,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,43,u2Clean,decimal,5,8,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,44,Velocity,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,45,SlopeTotal,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,46,Rf,decimal,5,5,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data,47,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data_Edit,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,CPT_Data_Edit,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Data_Edit_CPT_Setup,dbo,CPT_Setup,CLNT_ID
dbo,CPT_Data_Edit,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Data_Edit_CPT_Setup,dbo,CPT_Setup,PROJ_ID
dbo,CPT_Data_Edit,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Data_Edit_CPT_Setup,dbo,CPT_Setup,POINT_ID
dbo,CPT_Data_Edit,5,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data_Edit,6,BASE,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data_Edit,7,ITEM,nvarchar,40,0,0,0,NULL,0,FK_CPT_Data_Edit_CPT_Setup,dbo,CPT_Setup,ITEM
dbo,CPT_Data_Edit,8,Value,varchar,20,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Data_Edit,9,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Dissipation_Data_CPT_Dissipation_Setup,dbo,CPT_Dissipation_Setup,CLNT_ID
dbo,CPT_Dissipation_Data,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Dissipation_Data_CPT_Dissipation_Setup,dbo,CPT_Dissipation_Setup,PROJ_ID
dbo,CPT_Dissipation_Data,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Dissipation_Data_CPT_Dissipation_Setup,dbo,CPT_Dissipation_Setup,POINT_ID
dbo,CPT_Dissipation_Data,5,ITEM,nvarchar,40,0,0,0,NULL,0,FK_CPT_Dissipation_Data_CPT_Dissipation_Setup,dbo,CPT_Dissipation_Setup,ITEM
dbo,CPT_Dissipation_Data,6,TOP,decimal,5,5,2,1,NULL,0,FK_CPT_Dissipation_Data_CPT_Dissipation_Setup,dbo,CPT_Dissipation_Setup,TOP
dbo,CPT_Dissipation_Data,7,SECONDS,int,4,10,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,8,qc,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,9,u1,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,10,u2,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,11,u3,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,12,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,13,TimeSqrt,decimal,5,8,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,14,fs,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Data,15,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Dissipation_Setup_CPT_Setup,dbo,CPT_Setup,CLNT_ID
dbo,CPT_Dissipation_Setup,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Dissipation_Setup_CPT_Setup,dbo,CPT_Setup,PROJ_ID
dbo,CPT_Dissipation_Setup,4,POINT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Dissipation_Setup_CPT_Setup,dbo,CPT_Setup,POINT_ID
dbo,CPT_Dissipation_Setup,5,ITEM,nvarchar,40,0,0,0,NULL,0,FK_CPT_Dissipation_Setup_CPT_Setup,dbo,CPT_Setup,ITEM
dbo,CPT_Dissipation_Setup,6,TOP,decimal,5,5,2,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,9,DegreeDissipation,int,4,10,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,11,VerticalCoeffConsolidation,decimal,5,5,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,13,HorizontalCoeffConsolidation,decimal,5,5,1,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,15,Remarks,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,16,Status,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,17,InitialPorePressureExtrapolated,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,18,DegreeDissipationPressure,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,19,AxisXMinRange,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,20,AxisXMaxRange,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,21,AxisYMinRange,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,22,AxisYMaxRange,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,23,StartTime,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,24,ucp0,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,25,ucp1,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,26,uEnd,varchar,20,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,27,HorizontalCoeffMethod,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,28,VerticalCoeffMethod,varchar,-1,0,0,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,29,DegreeDissipationTime,decimal,5,8,2,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,30,InitialPorePressure,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,31,EquilibriumPorePressure,decimal,5,6,4,1,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Dissipation_Setup,32,rts,timestamp,8,0,0,0,NULL,0,NULL,NULL,NULL,NULL
dbo,CPT_Parameter_Data,1,GEO_ID,uniqueidentifier,16,0,0,0,(newid()),1,NULL,NULL,NULL,NULL
dbo,CPT_Parameter_Data,2,CLNT_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Parameter_Data_CPT_Parameter_Setup,dbo,CPT_Parameter_Setup,CLNT_ID
dbo,CPT_Parameter_Data,3,PROJ_ID,nvarchar,40,0,0,0,NULL,0,FK_CPT_Parameter_Data_CPT_Parameter_Setup,dbo,CPT_Parameter_Setup,PROJ_ID
